ds,yhat,yhat_lower,yhat_upper,distribution_center_id,inventory_item_id
2019-06-25,1.8483676744356403,0.551091243220971,3.1723288528456615,1,372545
2019-06-30,1.8615637691007882,0.43422453268046224,3.3084650477330033,1,291137
2019-07-07,1.8530914416978521,0.4287969194855099,3.1729752438162837,1,271333
2019-07-09,1.8232823997986434,0.5192691695052182,3.3067117835851403,1,357171
2019-07-11,1.8194348614085087,0.4990169911730997,3.2933060199985085,1,357173
2019-07-17,1.7565331424544126,0.33072575777626434,3.17608598823792,1,151087
2019-07-19,1.8268845708799342,0.4741303096053027,3.239500300423643,1,135615
2019-07-21,1.8781602830420772,0.4994903829755008,3.232611388421977,1,480878
2019-07-23,1.8590957493773939,0.5291434929833646,3.3166473767586506,1,261594
2019-07-24,1.7880661134643034,0.42702629870351166,3.165099889171019,1,341469
2019-07-25,1.8669622067839653,0.5817890249869848,3.248555333068809,1,240665
2019-08-02,1.916423229251368,0.5743751381014366,3.294099949576759,1,388950
2019-08-03,1.8637317297504343,0.5579153560837046,3.172692024213906,1,56271
2019-08-05,1.9119212195477122,0.5802394355597332,3.3351484046986997,1,428851
2019-08-08,1.9522529062630216,0.534837155078532,3.1772233705779502,1,251863
2019-08-09,1.9447599618726268,0.4845130070756555,3.27234275150184,1,323737
2019-08-15,1.933858890379374,0.6469917910363039,3.4444976473002895,1,86420
2019-08-16,1.9177937765745283,0.5796735698319491,3.3021940772137715,1,1578
2019-08-17,1.8501551297654002,0.45810823926784083,3.1722312781368207,1,228080
2019-08-19,1.8677960514447394,0.5111086738442586,3.2081064245187547,1,247334
2019-08-21,1.8038236725611492,0.41195749919146984,3.1438150806515335,1,306132
2019-08-23,1.8445983549399694,0.5181847474169783,3.2823565577729905,1,384364
2019-08-24,1.7739886202363644,0.40875940578146863,3.111490710514952,1,118793
2019-08-25,1.8647472459945271,0.5401925447549063,3.3067476762115313,1,199700
2019-08-31,1.7122096624047298,0.30088675160644424,3.129392754490016,1,176798
2019-09-09,1.7641127167348865,0.5098521402964017,3.0627195034986645,1,256414
2019-09-10,1.807879023036958,0.44582692736962576,3.1560599307024706,1,162126
2019-09-12,1.823886520212934,0.5088983292375123,3.2670142969363916,1,90365
2019-09-17,1.89223509997705,0.5093734788789862,3.217283560419443,1,96963
2019-09-19,1.9149955817213802,0.5246383807280031,3.3222614478235926,1,343473
2019-09-20,1.919891874080581,0.57330994526815,3.3855143645340866,1,419029
2019-09-24,1.9830615528505384,0.748915661202637,3.3443502984281754,1,241102
2019-09-26,1.999771946492976,0.583996602997122,3.3454442429491054,1,20545
2019-10-01,2.0427074667192815,0.6759729586349922,3.3957729910504413,1,295354
2019-10-06,2.086811317821705,0.7452186865257577,3.5453109362744484,1,465905
2019-10-08,2.056185738628438,0.6836026166555496,3.3767457723109495,1,225738
2019-10-09,1.97722380934747,0.5757489340165233,3.3129810825624997,1,170708
2019-10-11,2.0344733907038544,0.7260564850996772,3.4134092521932073,1,166556
2019-10-13,2.067153191551823,0.7000895501370984,3.3945448764574393,1,129398
2019-10-15,2.024253782092372,0.6560933948642985,3.3980866256217372,1,192255
2019-10-16,1.9395028729425228,0.7083393134301135,3.2910239884984684,1,93296
2019-10-17,2.0036039118003974,0.7430433647460901,3.3138464341111957,1,67900
2019-10-18,1.9860911849391516,0.6599731840681774,3.440481975212047,1,162440
2019-10-19,1.9175495155564173,0.508881149775105,3.280241279771733,1,480426
2019-10-20,2.009678022606291,0.676532932150212,3.4837608649217935,1,480428
2019-10-25,1.9158377404506455,0.5300177897815936,3.2161830338376296,1,464355
2019-10-28,1.8660513588860366,0.5796608461285969,3.372052422377872,1,282990
2019-10-29,1.893095665495402,0.5574142036451598,3.2367177262490614,1,433373
2019-10-31,1.8750378069080536,0.4713232344690125,3.253289635461721,1,192407
2019-11-03,1.8970207845912324,0.5138479874983396,3.281743713346304,1,312000
2019-11-07,1.8639966615292973,0.5568720826211314,3.2644527079848205,1,334441
2019-11-10,1.9118696100543304,0.509837806093294,3.209722457637783,1,2044
2019-11-11,1.8537820654819113,0.4458324573258988,3.305200556725256,1,72426
2019-11-12,1.896292958045752,0.48356718075684463,3.2814982815397284,1,238686
2019-11-13,1.8273385609785793,0.5076880467630082,3.230996436223432,1,84569
2019-11-16,1.8584135983864682,0.5715025821855928,3.2141560720792643,1,462806
2019-11-17,1.96917597036484,0.6178858992767471,3.4132936315550655,1,156952
2019-11-18,1.9130126912832635,0.4698518130284431,3.276860178292726,1,296030
2019-11-20,1.8864288427411449,0.5272276681295064,3.2850399991782258,1,42036
2019-11-21,1.9653413518310296,0.6065311752972983,3.3545281326188507,1,111039
2019-11-25,1.949064650284002,0.5447191558769318,3.4336836075397543,1,392828
2019-11-27,1.9060324189415891,0.4912703419771084,3.292991108322038,1,399120
2019-12-01,1.993995241165649,0.5929482336003736,3.4100300242426895,1,424167
2019-12-03,1.9483661832298123,0.5961082547556573,3.2795610277736977,1,290405
2019-12-04,1.8622327584870146,0.5320983008590424,3.1687604989525284,1,489062
2019-12-05,1.9251414289844617,0.4681269957125788,3.1807885614416156,1,45551
2019-12-06,1.9067865901383265,0.4281289596546309,3.242928024541313,1,57715
2019-12-14,1.7902181311730434,0.4684434607185174,3.1376258898413,1,348615
2019-12-16,1.8260367160776068,0.4151369323699394,3.201373753910263,1,323951
2019-12-17,1.863021701195057,0.6332051374637736,3.3675590287469945,1,227863
2019-12-19,1.8674508932186367,0.5687673249487539,3.143892556098504,1,68620
2019-12-24,1.9205360770957243,0.5630082245170974,3.3220135895394516,1,55273
2019-12-27,1.9468891113356108,0.6122345469605482,3.3174184328895953,1,152202
2019-12-28,1.9011650697599363,0.48772743514211764,3.301878048834035,1,337302
2020-01-01,1.9441440270889365,0.644908290106066,3.31444337928761,1,339311
2020-01-02,2.025805458644874,0.6915620645546602,3.4384807461079165,1,215676
2020-01-09,2.0422520756467244,0.7310612315774212,3.4694827530590975,1,301816
2020-01-12,2.056746828605728,0.6461925126981244,3.3654293063065537,1,252290
2020-01-13,1.9826236735385216,0.6769441092048872,3.3088454083400336,1,342096
2020-01-15,1.9187307547275805,0.6265418400215669,3.2224588857305347,1,37351
2020-01-16,1.9791294966212112,0.677548800948082,3.3476175920113422,1,217141
2020-01-17,1.9580867536332822,0.5873066404828788,3.3521043897275633,1,193917
2020-01-18,1.8863589900487208,0.6182134971852237,3.1979850514696118,1,182355
2020-01-24,1.8801604049733893,0.5278733786673574,3.168191299456065,1,296673
2020-01-25,1.8136142020468116,0.45328748782829864,3.138911700844221,1,421233
2020-01-26,1.9094776739670367,0.6043788628479957,3.261798577078956,1,320085
2020-01-27,1.840131845941856,0.4930375678286249,3.194030118312879,1,184849
2020-01-29,1.7931919207563465,0.44616991239280784,3.196846575811748,1,66327
2020-01-30,1.8652527568107282,0.5078027007967896,3.218771497209964,1,256500
2020-02-02,1.9057672624978628,0.5068083337710418,3.284265408749324,1,129299
2020-02-04,1.8854101423208642,0.6090659733316672,3.1667275946116953,1,216136
2020-02-07,1.8905212231381134,0.6071492004126278,3.2277307659134835,1,409455
2020-02-09,1.946444933059602,0.5648881543184938,3.270670877876134,1,394247
2020-02-11,1.929291442434586,0.5207290299066378,3.2611451765093395,1,482150
2020-02-13,1.935495050178075,0.5020080648150514,3.297106093559975,1,296150
2020-02-16,1.9813617644392836,0.5235947964738974,3.281026399711651,1,111048
2020-02-17,1.919239994756992,0.5518392011948723,3.1343500753537845,1,111044
2020-02-19,1.8805586529896527,0.48504691589683546,3.2616996758434893,1,334912
2020-02-21,1.9455139471610794,0.603896619143064,3.388729653250176,1,325866
2020-02-23,1.9878401017683935,0.6557470968866156,3.375951637566424,1,311643
2020-02-26,1.8792620076757365,0.4807888319201377,3.155476245764453,1,402953
2020-02-27,1.9511106538780614,0.5464126930426417,3.285972905725229,1,149594
2020-02-29,1.88269732274866,0.4879452269333855,3.261806256636675,1,193374
2020-03-04,1.880085841806073,0.5792050222057682,3.2463184397498894,1,229877
2020-03-11,1.8931134874773172,0.4457037500321328,3.195334839497059,1,398127
2020-03-12,1.9674476521025737,0.623472137109841,3.405403322706137,1,375661
2020-03-14,1.9026447466620757,0.601716983391193,3.309441641053727,1,423319
2020-03-16,1.9412079855440227,0.6267057603285902,3.408527640662132,1,116586
2020-03-17,1.9762271856960392,0.637985063224931,3.2701163469440373,1,341054
2020-03-19,1.9698837948534977,0.6442631924810819,3.375273472584088,1,196044
2020-03-21,1.898227226548964,0.5629286139967051,3.2995631012550355,1,196051
2020-03-22,1.9974629834116815,0.719321834061941,3.3517738393396113,1,316924
2020-03-23,1.9296820820515452,0.6518578292874821,3.27774078383567,1,158250
2020-03-24,1.9613749665481706,0.6154370701095131,3.4276338855963906,1,186013
2020-03-25,1.8807378976495652,0.5817648054173896,3.2279739930707163,1,339241
2020-03-26,1.949494292262909,0.6401931213668297,3.31674173653463,1,305599
2020-03-27,1.9372339360679733,0.6280530784642974,3.3780289752068926,1,384823
2020-03-29,1.9733265519059051,0.5725182940660518,3.2222693599891823,1,384820
2020-03-30,1.9058863617237018,0.6017055862849886,3.2954620516798,1,305596
2020-04-01,1.8603300368075568,0.5011780575834316,3.1297731120010592,1,169061
2020-04-02,1.9321562208087872,0.5399159102598152,3.249065058711839,1,83727
2020-04-03,1.9238542880203222,0.5854841470683819,3.3060421512034925,1,7948
2020-04-05,1.9702862427786005,0.5620349032239695,3.362156747273635,1,352004
2020-04-06,1.90904304043252,0.6692728620447247,3.199274666656643,1,385040
2020-04-08,1.877310638688308,0.40393891517772607,3.3449044343730026,1,179319
2020-04-11,1.9049351338448477,0.5232492210704393,3.299453214237233,1,87495
2020-04-12,2.016155752273026,0.6766679767303966,3.3947219039137564,1,440382
2020-04-14,2.0068325150126234,0.7001929596086948,3.4819185349730453,1,194961
2020-04-16,2.0236533374919627,0.662056356625968,3.2400737437839466,1,120372
2020-04-19,2.0887160688045836,0.7422643596768151,3.468720736152648,1,270476
2020-04-20,2.033224742099993,0.6231179379504911,3.3452574964064223,1,378940
2020-04-21,2.07667920503762,0.7946804067391509,3.4656972634326575,1,43995
2020-04-22,2.0070155635659077,0.6433723643863525,3.4066170366317694,1,58883
2020-04-23,2.085702446368647,0.69043738468058,3.473317812736322,1,44005
2020-04-26,2.130730687058569,0.7777729430127865,3.481752394951797,1,26464
2020-04-29,2.0221459290132935,0.6845119908926255,3.3577460496635534,1,279861
2020-04-30,2.09115547666171,0.6957906115437507,3.4389518978818083,1,26462
2020-05-01,2.0778255447726854,0.7975063284829761,3.4897878776777076,1,93085
2020-05-02,2.0127644591897633,0.7447084465514306,3.3088094770902137,1,34176
2020-05-06,1.9753197467090184,0.5522981549594493,3.2461617112138845,1,281261
2020-05-07,2.0381559209000946,0.6909880283874972,3.572515279259509,1,133796
2020-05-11,1.9687240688695622,0.6658819845584594,3.3096403365416203,1,118562
2020-05-13,1.9093411957784583,0.5128545309690291,3.2323191699162863,1,202473
2020-05-16,1.8932199996311705,0.5870085433772833,3.261819703446607,1,453052
2020-05-23,1.8743134726248871,0.4638814313834625,3.284557448679093,1,347732
2020-05-24,1.9763479516138507,0.6274146230647709,3.318533633110586,1,269303
2020-05-25,1.9121827913319587,0.6158405170548111,3.2340033487794937,1,269306
2020-05-26,1.9480986376767286,0.511371240704289,3.369678899912617,1,21358
2020-05-29,1.9379051131940876,0.6352120431831713,3.204259289186136,1,42790
2020-05-30,1.8795089118794102,0.5349948901078384,3.3298411710622187,1,328535
2020-06-01,1.917190841137599,0.4943212380904824,3.1597455129847236,1,328537
2020-06-03,1.8737639159219044,0.47134980929785997,3.2154088068392084,1,482535
2020-06-05,1.933740923890305,0.5970782959184081,3.3745994641650503,1,482529
2020-06-06,1.871692665696767,0.5326568175997767,3.275407120711618,1,301081
2020-06-08,1.9012004632193538,0.5469171757564414,3.3583127602134164,1,22281
2020-06-11,1.9159574914832211,0.5067866326660397,3.357730100713723,1,380495
2020-06-13,1.8356678423803874,0.512166301627403,3.322143475601934,1,59073
2020-06-16,1.8877323074802108,0.4821427176177841,3.2809599525612434,1,180638
2020-06-17,1.8039257567286948,0.46379728186739994,3.2424838458621545,1,272257
2020-06-18,1.8697315420267304,0.514083600004171,3.1908846707718737,1,428068
2020-06-19,1.8546859893815604,0.44793102842913146,3.1992204977606593,1,166563
2020-06-21,1.8854127484503918,0.583923361313755,3.137415831599563,1,29202
2020-06-23,1.8452036792215698,0.38274571794747153,3.234282243160002,1,375819
2020-06-24,1.7634953399221769,0.3789321449553531,3.078648171005952,1,301777
2020-06-25,1.8317094023640041,0.41995290114580064,3.171322696117342,1,330012
2020-06-26,1.8193106329475737,0.5390848666333824,3.2114545369377923,1,443390
2020-06-29,1.7885038941626086,0.5557932507565906,3.270083511366349,1,291833
2020-07-01,1.7425333069841658,0.3017417478109527,3.126774109033651,1,443321
2020-07-02,1.8134649635745652,0.5435453638329558,3.1553454530120266,1,159630
2020-07-03,1.803636443159761,0.4365529108048979,3.2182847326239874,1,231706
2020-07-04,1.7435272421497252,0.3939177469564698,3.0697969512354857,1,231710
2020-07-06,1.7795384402580812,0.3357574993276679,3.10249106578786,1,31744
2020-07-07,1.8143605331044186,0.4002948711713142,3.236068563674348,1,473040
2020-07-08,1.7372845571629418,0.40009178676236773,3.140215467158938,1,489130
2020-07-09,1.8099232550327402,0.2966484547620617,3.175440066439518,1,322458
2020-07-10,1.8017518938406054,0.414665720427164,3.1750709471765117,1,49578
2020-07-11,1.743293701135141,0.4131113984475575,3.0522443989864256,1,244585
2020-07-12,1.8461827135948754,0.31319076896999093,3.253012499228213,1,244577
2020-07-13,1.7827694237293232,0.3949757384213073,3.136603162728429,1,5131
2020-07-14,1.8194913982040002,0.3953664030222448,3.142158466607904,1,227824
2020-07-15,1.7444771989728027,0.5048633533705128,3.1889978184865226,1,475901
2020-07-16,1.8193683158843998,0.5064489569641818,3.19689596751402,1,77823
2020-07-17,1.8136593409604074,0.48273706859172416,3.246296394483563,1,260179
2020-07-18,1.7578818113801264,0.4035380477635561,3.1099109884252574,1,77039
2020-07-20,1.8033449372864312,0.4769084147918474,3.232634164214794,1,361111
2020-07-22,1.7716949445922128,0.3954407123452766,3.1841087304595064,1,286480
2020-07-24,1.8477763170558423,0.4897028365625289,3.2366682728425125,1,216975
2020-07-26,1.9043597935717975,0.5432936885015833,3.2818033953515826,1,430486
2020-07-27,1.8469889467435499,0.4173746494376921,3.0823681603778343,1,390370
2020-07-28,1.8895692768874746,0.4620234212028429,3.2110481448020076,1,423334
2020-07-31,1.898772372163413,0.4822145698343195,3.3522932206517395,1,174997
2020-08-04,1.936862749192385,0.5954781399884833,3.424374912890165,1,485866
2020-08-05,1.8643229342199126,0.5127768631994768,3.281278601995365,1,270761
2020-08-06,1.9403346886651653,0.5845372305655196,3.283434337924934,1,224844
2020-08-07,1.934258506909126,0.6051639545854379,3.3662384736329116,1,34114
2020-08-10,1.9128929513029727,0.5618979531524294,3.3195729496315716,1,51573
2020-08-12,1.8650517183265654,0.5548935649527867,3.2701647999999386,1,51571
2020-08-13,1.9326654225378697,0.6100099690666976,3.3661277780664784,1,51566
2020-08-14,1.9180168599264689,0.5471261027857445,3.1943155128955527,1,342868
2020-08-15,1.8516774681975878,0.5373770628680696,3.1573018431699182,1,277702
2020-08-17,1.8714587047568698,0.49534148296088926,3.235940533942706,1,133974
2020-08-18,1.896550116417505,0.5491508197211675,3.3070914414529824,1,335983
2020-08-19,1.8088657697928734,0.4387674206253796,3.2512972784886616,1,395782
2020-08-20,1.8701785533175423,0.4630300308979738,3.2112188979147405,1,453239
2020-08-21,1.85012872772676,0.5294368219037161,3.1722699494246043,1,349608
2020-08-22,1.7794064425801717,0.4568611994753021,3.2192232525356608,1,38818
2020-08-24,1.7938580269847866,0.4327864895333023,3.0826812361108216,1,38826
2020-08-25,1.818139638698194,0.48835000436732606,3.268749600069355,1,246476
2020-08-26,1.7309345386465027,0.30779539289884905,2.9844288708803717,1,26030
2020-08-27,1.794024222030163,0.3412601481990245,3.1294177043546787,1,289466
2020-08-28,1.7770326745251679,0.3404037686757879,3.1820570227678515,1,110694
2020-08-29,1.7106092850881673,0.22904613959551715,3.0192413348254754,1,377046
2020-08-31,1.7371014187863838,0.4201865939946728,3.059021407942576,1,377050
2020-09-03,1.7623567176789652,0.4360064203163547,3.1200435188592706,1,208153
2020-09-04,1.7550675570672034,0.404257904674548,3.06811868519452,1,166440
2020-09-05,1.698759941002308,0.29421989497074696,3.10537317502115,1,368929
2020-09-06,1.8050067508681076,0.41262101059344,3.171925189079798,1,264495
2020-09-08,1.7882779619497575,0.5823686535599648,3.214961043857891,1,60293
2020-09-10,1.8016101177067054,0.411838425732249,3.102399180833341,1,152385
2020-09-11,1.80356701458408,0.40643921752074214,3.105302699823563,1,190789
2020-09-12,1.755864729627203,0.4725051234615703,3.174394817994113,1,195611
2020-09-13,1.8699684384241648,0.4467795775928406,3.284420439867871,1,83864
2020-09-16,1.8028524660864476,0.45319514553162094,3.230981877621267,1,471434
2020-09-18,1.894054980070592,0.4939918726181277,3.2895613197203826,1,156083
2020-09-19,1.8484570113851806,0.46553986645942513,3.3867469948096973,1,53989
2020-09-20,1.9636639849716775,0.5275293249494225,3.3566151195588123,1,164463
2020-09-24,1.9778747250592552,0.563183608700235,3.3714909194440987,1,439047
2020-09-25,1.9797413220462694,0.5958496172746882,3.283161450649132,1,197100
2020-09-28,1.9842374631760893,0.5873799956640472,3.231317291180986,1,428104
2020-09-29,2.0263354657887622,0.69914656042687,3.3575207909163187,1,266260
2020-10-01,2.0329236372569977,0.6690411432665045,3.4536700959254256,1,32872
2020-10-03,1.9724573801701477,0.7184234740581866,3.376866632619085,1,376613
2020-10-04,2.076540492578817,0.729918837389306,3.4602140096207856,1,463552
2020-10-05,2.013027041285983,0.6165325143213243,3.389751570231991,1,253111
2020-10-06,2.048328103147589,0.5864607827144313,3.3892381780771714,1,358103
2020-10-07,1.9705478076707985,0.5790819814952154,3.358178515856744,1,466163
2020-10-10,1.967411216735483,0.5600592305068475,3.3713011446996197,1,42588
2020-10-11,2.0649171309917214,0.7417446973613893,3.404996875767571,1,430781
2020-10-12,1.9949566965901195,0.7127487410351644,3.3861908258782676,1,272248
2020-10-16,1.9882109793834526,0.5905088807782739,3.2812788576609084,1,393435
2020-10-17,1.9202848877133611,0.6179904309867069,3.2994519142616734,1,55669
2020-10-20,1.9635852257238597,0.5739652169966458,3.321317351443641,1,221879
2020-10-21,1.8763221175640612,0.5877297586537872,3.213835111552715,1,112377
2020-10-23,1.9195489049557366,0.5390236592469729,3.2345041646240524,1,57442
2020-10-24,1.8502530916619833,0.49211328532405474,3.1868542115367777,1,306120
2020-10-26,1.8681456706941473,0.5174015532399505,3.2175304916613796,1,355160
2020-10-27,1.894324119247678,0.5792576507826631,3.321106860489091,1,362512
2020-10-28,1.8090596322503298,0.5382757354599754,3.195729296333229,1,472994
2020-10-30,1.8589733671458466,0.5514080630446406,3.2063897102078753,1,349596
2020-10-31,1.7943382702827173,0.4103049596305902,3.1425351894712437,1,367789
2020-11-04,1.7794196856362852,0.3216731486881357,3.0886613997194545,1,219097
2020-11-05,1.8524915739591892,0.5758669923805368,3.305744524679662,1,123724
2020-11-06,1.845790137665388,0.497461281875197,3.1774496160974595,1,187171
2020-11-08,1.8960142335881223,0.56952408617167,3.3539864834035087,1,136717
2020-11-09,1.8367201540687574,0.4643826521178839,3.217673658713629,1,52433
2020-11-10,1.8781936563878414,0.5126314702602535,3.218401126824758,1,197233
2020-11-12,1.8887804384735771,0.4792912125668721,3.323401362286068,1,445702
2020-11-13,1.888640045163259,0.548856457070589,3.292218928490255,1,309144
2020-11-14,1.8382939308302344,0.40818215729781177,3.1704484804925954,1,424792
2020-11-15,1.9491560822531837,0.6413386867931201,3.34591016274859,1,101150
2020-11-17,1.9370649234038222,0.5486830055455788,3.3045352006843705,1,60616
2020-11-18,1.8682064593212873,0.5234543133518667,3.2212085963282266,1,459770
2020-11-19,1.9481846126269224,0.6365104509567286,3.379540046439697,1,324158
2020-11-20,1.946280813458947,0.618665053443366,3.2396083273527476,1,321462
2020-11-21,1.8928342537251228,0.5720348415936428,3.2309752476359535,1,24968
2020-11-26,1.9699969504923278,0.6330130859347733,3.3040054826797833,1,369880
2020-11-27,1.9590629978235068,0.6622914924962969,3.4513102960106536,1,22745
2020-11-28,1.8961883735241463,0.5631734618330727,3.2593015861533323,1,22740
2020-11-30,1.9220945240746405,0.4938401832243561,3.1443138823825665,1,369258
2020-12-01,1.9498463282496241,0.5707770108754808,3.385284770536902,1,400646
2020-12-07,1.8590606901537212,0.5270358947505044,3.19331575184719,1,264893
2020-12-08,1.8850569687274987,0.4779139949941235,3.219071820776786,1,147876
2020-12-09,1.7996280595320808,0.5096359745761986,3.163007306873125,1,225104
2020-12-10,1.8646066363348144,0.46091568803495186,3.202280539433419,1,174742
2020-12-11,1.8496630414379607,0.4567295024673558,3.1810297878340665,1,277545
2020-12-12,1.7854859732841115,0.47976477110386767,3.1017980315845013,1,399123
2020-12-13,1.8838414312382659,0.5493585148448901,3.3848155163485916,1,443394
2020-12-15,1.8519825297006796,0.5266461668805594,3.280481567245472,1,121160
2020-12-17,1.8520754474486059,0.41131848485175465,3.2796663999999756,1,461855
2020-12-20,1.9059380058869653,0.5131339141135146,3.248725932393428,1,138755
2020-12-21,1.8507989239078508,0.6676332273545835,3.251875453122627,1,465385
2020-12-23,1.8314723630126777,0.5173876668202706,3.2866393640022844,1,364745
2020-12-24,1.9165488525999934,0.6049509150050479,3.2333819873732357,1,97015
2020-12-26,1.8754301980837507,0.488836822455778,3.1932918410108613,1,294186
2020-12-28,1.9393029418163925,0.6391135057376551,3.1908423408364786,1,59568
2020-12-29,1.9870459711159176,0.5864225856291694,3.356681206868998,1,238125
2020-12-31,2.005142573915985,0.6686066975002252,3.399674497684551,1,444771
2021-01-01,2.006100559249953,0.6811120851676739,3.4343325811569216,1,35665
2021-01-02,1.9550549655229161,0.6175238913426063,3.3347834911248735,1,364185
2021-01-03,2.0634520477552636,0.7794456283431748,3.4617626981342235,1,127932
2021-01-04,2.0034850938251987,0.552007627059539,3.276270299185968,1,220177
2021-01-06,1.9654488523241498,0.5583007414037238,3.3784272481471,1,369678
2021-01-07,2.0370222937930875,0.6454539293973537,3.3789832167072578,1,177290
2021-01-08,2.0256838792744816,0.6613874432577334,3.3571273206777894,1,78863
2021-01-09,1.9620087326521065,0.48683360461989095,3.2831503313140824,1,78857
2021-01-11,1.9852647967832753,0.6308539943031087,3.350839252663532,1,52700
2021-01-12,2.0112384257183393,0.6076891333510389,3.2911283638646953,1,197664
2021-01-13,1.9239297001537357,0.5592640921932094,3.228781347912447,1,479903
2021-01-14,1.9851676916498504,0.6485639645615406,3.361217134223959,1,325860
2021-01-15,1.9646528700277102,0.5634166819863758,3.3255470790820643,1,265228
2021-01-16,1.8931372454225865,0.4959855423425222,3.290335396860133,1,480111
2021-01-17,1.9824821158694577,0.6094816036054662,3.3780380535535612,1,386777
2021-01-18,1.9052589326780398,0.5192832153172482,3.2539803711672994,1,267848
2021-01-20,1.839376436170228,0.4846206119819595,3.2033067453285153,1,316266
2021-01-23,1.8141275208614556,0.3596782928158484,3.281367723236243,1,351271
2021-01-24,1.9083194950807547,0.6024385463594355,3.3451526270662666,1,123622
2021-01-26,1.86730578102635,0.4622459185602572,3.1535870516044486,1,38441
2021-01-27,1.7867022322387194,0.496133682696498,3.208197835489139,1,398735
2021-01-28,1.857018907235728,0.4807263036221514,3.1852741461861527,1,31769
2021-01-29,1.8476871147151352,0.4478372405030638,3.2373148390648865,1,316264
2021-01-30,1.7891488964956666,0.43282984731220964,3.0719532214470697,1,32633
2021-01-31,1.8929233654504452,0.6050200999674687,3.333049856045217,1,466327
2021-02-03,1.7981113034369853,0.49031791546826203,3.161409689635095,1,367851
2021-02-05,1.8735526045819504,0.6459010051267738,3.144369571493705,1,236078
2021-02-07,1.9292932532613953,0.5492052167779834,3.2967088397183097,1,147316
2021-02-09,1.9127042303483406,0.4743109247111938,3.316459417623179,1,300385
2021-02-10,1.8418349496930944,0.4533026373676681,3.2488863363762106,1,240858
2021-02-11,1.9200551908665742,0.558184583387148,3.33917234244221,1,242441
2021-02-12,1.9167279570972915,0.5543994615704076,3.297253141293015,1,260897
2021-02-13,1.8622796832282,0.5408860141588299,3.2741894801872795,1,352640
2021-02-14,1.9682650033800657,0.5825406261178647,3.263280837765397,1,347150
2021-02-15,1.9069739170206883,0.553628779532773,3.2461567059217384,1,197752
2021-02-17,1.869862459262047,0.49891266613368407,3.3264788146042674,1,69018
2021-02-18,1.9437932728221758,0.5916613712017437,3.245579482337277,1,5455
2021-02-19,1.9361120793958662,0.6063578734081105,3.2757711476498907,1,57024
2021-02-20,1.8773918263524272,0.5394445940372764,3.272095089994168,1,89233
2021-02-21,1.979322772814156,0.5459966314870645,3.2195610723108197,1,277050
2021-02-22,1.914315828763882,0.5923965095639445,3.3354728537603933,1,317694
2021-02-23,1.9488709792028414,0.6295477838336808,3.282984690252953,1,355199
2021-02-25,1.9429425998100598,0.6527869100288408,3.2911357140408493,1,381928
2021-02-26,1.9337131756620012,0.6074345877989554,3.3221048855564645,1,205811
2021-02-27,1.8740754699591453,0.3946182922951623,3.2265526246404788,1,309107
2021-02-28,1.9757074446150482,0.5744071300367669,3.277559434624248,1,340455
2021-03-02,1.9463517864694848,0.6782394838341099,3.3159742497562346,1,336451
2021-03-03,1.8699244152796939,0.5380515319162271,3.2324771238535206,1,316891
2021-03-04,1.9433148003736846,0.5425183610854554,3.2271083015761426,1,105527
